date,cc_open,cc_occupied
2020-11-02,727,516
2020-11-03,682,505
2020-11-04,690,515
2020-11-05,690,518
2020-11-06,720,522
2020-11-07,723,517
2020-11-08,727,496
2020-11-09,712,489
2020-11-10,715,517
2020-11-11,731,544
2020-11-12,722,560
2020-11-13,728,547
2020-11-14,747,576
2020-11-15,744,555
2020-11-16,747,556
2020-11-17,746,583
2020-11-18,745,588
2020-11-19,753,607
2020-11-20,739,576
2020-11-21,746,584
2020-11-22,749,570
2020-11-23,747,572
2020-11-24,760,580
2020-11-25,757,582
2020-11-26,753,568
2020-11-27,756,571
2020-11-28,755,553
2020-11-29,752,536
2020-11-30,741,534
2020-12-01,742,532
2020-12-02,728,518
2020-12-03,741,535
2020-12-04,738,539
2020-12-05,719,496
2020-12-06,739,514
2020-12-07,724,502
2020-12-08,739,527
2020-12-09,734,531
2020-12-10,731,519
2020-12-11,717,512
2020-12-12,711,521
2020-12-13,705,478
2020-12-14,706,490
2020-12-15,706,516
2020-12-16,710,536
2020-12-17,703,514
2020-12-18,711,512
2020-12-19,715,520
2020-12-20,698,487
2020-12-21,692,473
2020-12-22,696,494
2020-12-23,698,499
2020-12-24,694,509
2020-12-25,684,476
2020-12-26,683,500
2020-12-27,694,491
2020-12-28,682,476
2020-12-29,664,486
2020-12-30,685,506
2020-12-31,709,535
2021-01-01,694,506
2021-01-02,695,519
2021-01-03,688,504
2021-01-04,693,522
2021-01-05,701,545
2021-01-06,719,537
2021-01-07,722,552
2021-01-08,731,567
2021-01-09,767,571
2021-01-10,761,557
2021-01-11,766,574
2021-01-12,776,593
2021-01-13,768,605
2021-01-14,780,633
2021-01-15,780,613
2021-01-16,798,613
2021-01-17,791,604
2021-01-18,789,610
2021-01-19,791,626
2021-01-20,796,617
2021-01-21,822,634
2021-01-22,829,664
2021-01-23,826,673
2021-01-24,821,646
